# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			1921406	1921406	1921406			
N_multimapping			4541910	4541910	4541910			
N_noFeature			4263037	31840535	32205477			
N_ambiguous			5946817	1469134	1456812			
ENSG00000000003.15	TSPAN6	protein_coding	6636	3335	3301	92.2651	28.3987	28.5802
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	1907	955	952	99.6432	30.6697	30.8656
ENSG00000000457.14	SCYL3	protein_coding	1322	1152	1105	12.1132	3.7284	3.7522
ENSG00000000460.17	C1orf112	protein_coding	490	759	719	5.1764	1.5933	1.6034
ENSG00000000938.13	FGR	protein_coding	351	162	189	6.5454	2.0146	2.0275
ENSG00000000971.16	CFH	protein_coding	31077	15781	15296	245.6069	75.5965	76.0796
ENSG00000001036.14	FUCA2	protein_coding	4397	3098	3165	98.2661	30.2458	30.4391
ENSG00000001084.13	GCLC	protein_coding	2296	1262	1345	16.8023	5.1717	5.2047
ENSG00000001167.14	NFYA	protein_coding	2637	1485	1395	43.6391	13.4319	13.5177
ENSG00000001460.18	STPG1	protein_coding	595	314	300	4.4090	1.3571	1.3657
ENSG00000001461.17	NIPAL3	protein_coding	1398	710	707	9.3836	2.8882	2.9067
ENSG00000001497.18	LAS1L	protein_coding	3841	1902	1967	19.2944	5.9387	5.9767
ENSG00000001561.7	ENPP4	protein_coding	946	474	472	12.8470	3.9543	3.9795
ENSG00000001617.12	SEMA3F	protein_coding	1284	662	623	16.7796	5.1647	5.1977
ENSG00000001626.16	CFTR	protein_coding	3920	1987	1955	24.8666	7.6538	7.7027
ENSG00000001629.10	ANKIB1	protein_coding	2453	1220	1236	20.9371	6.4443	6.4855
ENSG00000001630.17	CYP51A1	protein_coding	85	49	42	1.5190	0.4676	0.4705
ENSG00000001631.16	KRIT1	protein_coding	467	226	243	4.7473	1.4612	1.4705
ENSG00000002016.18	RAD52	protein_coding	1006	520	488	14.0897	4.3367	4.3644
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	12	9	7	0.1200	0.0369	0.0372
ENSG00000002330.14	BAD	protein_coding	733	1401	1450	27.0658	8.3307	8.3839
ENSG00000002549.12	LAP3	protein_coding	4147	2078	2070	69.0991	21.2683	21.4042
ENSG00000002586.20	CD99	protein_coding	2772	1312	1460	35.9865	11.0765	11.1472
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	717	364	355	6.0819	1.8720	1.8840
ENSG00000002726.21	AOC1	protein_coding	26	13	13	0.4331	0.1333	0.1342
ENSG00000002745.13	WNT16	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002746.15	HECW1	protein_coding	5	3	2	0.0226	0.0070	0.0070
ENSG00000002822.15	MAD1L1	protein_coding	22	8	14	0.1919	0.0591	0.0594
ENSG00000002834.18	LASP1	protein_coding	18508	11506	11700	165.3094	50.8814	51.2065
ENSG00000002919.15	SNX11	protein_coding	1588	790	798	24.2320	7.4585	7.5061
ENSG00000002933.9	TMEM176A	protein_coding	7275	3689	3605	131.9571	40.6157	40.8752
ENSG00000003056.8	M6PR	protein_coding	2567	1748	1725	45.1587	13.8996	13.9884
ENSG00000003096.14	KLHL13	protein_coding	88	46	42	0.7948	0.2446	0.2462
ENSG00000003137.8	CYP26B1	protein_coding	1639	849	790	20.6116	6.3442	6.3847
ENSG00000003147.19	ICA1	protein_coding	2078	1291	1238	26.8388	8.2608	8.3136
ENSG00000003249.15	DBNDD1	protein_coding	1762	905	883	24.9047	7.6655	7.7145
ENSG00000003393.15	ALS2	protein_coding	1898	1011	888	11.4679	3.5298	3.5523
ENSG00000003400.15	CASP10	protein_coding	1305	654	651	10.8565	3.3416	3.3629
ENSG00000003402.20	CFLAR	protein_coding	5620	3256	3300	15.7675	4.8532	4.8842
ENSG00000003436.16	TFPI	protein_coding	4431	2433	2284	23.8562	7.3428	7.3897
ENSG00000003509.16	NDUFAF7	protein_coding	944	579	524	16.3066	5.0191	5.0512
ENSG00000003756.17	RBM5	protein_coding	6582	4834	4719	40.0800	12.3364	12.4153
ENSG00000003987.14	MTMR7	protein_coding	44	117	107	0.4005	0.1233	0.1241
ENSG00000003989.18	SLC7A2	protein_coding	2249	1160	1089	17.9429	5.5227	5.5580
ENSG00000004059.11	ARF5	protein_coding	4374	2276	2244	151.1542	46.5245	46.8218
ENSG00000004139.14	SARM1	protein_coding	406	3369	3569	2.3057	0.7097	0.7142
ENSG00000004142.12	POLDIP2	protein_coding	12678	7171	6980	299.4634	92.1733	92.7622
ENSG00000004399.13	PLXND1	protein_coding	11329	5644	5685	74.7609	23.0110	23.1580
ENSG00000004455.17	AK2	protein_coding	5917	3041	2907	38.7708	11.9335	12.0097
ENSG00000004468.13	CD38	protein_coding	105	55	50	0.9657	0.2972	0.2991
ENSG00000004478.8	FKBP4	protein_coding	8214	5366	5419	100.3360	30.8829	31.0802
ENSG00000004487.17	KDM1A	protein_coding	3852	1950	1902	44.6572	13.7453	13.8331
ENSG00000004534.15	RBM6	protein_coding	6942	3604	3339	59.9826	18.4623	18.5803
ENSG00000004660.15	CAMKK1	protein_coding	131	68	63	1.1115	0.3421	0.3443
ENSG00000004700.16	RECQL	protein_coding	445	548	592	7.4266	2.2859	2.3005
ENSG00000004766.17	VPS50	protein_coding	1045	542	503	6.8946	2.1221	2.1357
ENSG00000004776.13	HSPB6	protein_coding	157	477	500	5.7434	1.7678	1.7791
ENSG00000004777.18	ARHGAP33	protein_coding	861	448	481	10.3234	3.1775	3.1978
ENSG00000004779.10	NDUFAB1	protein_coding	2288	1148	1141	93.2158	28.6913	28.8747
ENSG00000004799.8	PDK4	protein_coding	6667	3225	3442	92.5330	28.4812	28.6631
ENSG00000004809.14	SLC22A16	protein_coding	4	1	3	0.0646	0.0199	0.0200
ENSG00000004838.14	ZMYND10	protein_coding	45	26	27	0.9824	0.3024	0.3043
ENSG00000004846.16	ABCB5	protein_coding	689	342	348	4.6941	1.4448	1.4541
ENSG00000004848.8	ARX	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004864.14	SLC25A13	protein_coding	2849	1444	1405	48.4309	14.9068	15.0020
ENSG00000004866.22	ST7	protein_coding	1092	603	585	10.5531	3.2482	3.2689
ENSG00000004897.12	CDC27	protein_coding	4189	2177	2094	38.7147	11.9162	11.9923
ENSG00000004939.15	SLC4A1	protein_coding	4	4	0	0.0492	0.0152	0.0152
ENSG00000004948.16	CALCR	protein_coding	17	7	10	0.2539	0.0782	0.0787
ENSG00000004961.15	HCCS	protein_coding	1126	551	575	30.3089	9.3289	9.3885
ENSG00000004975.12	DVL2	protein_coding	1818	878	941	21.5479	6.6323	6.6747
ENSG00000005001.10	PRSS22	protein_coding	67	33	36	1.7724	0.5455	0.5490
ENSG00000005007.13	UPF1	protein_coding	9431	4737	4695	69.3792	21.3546	21.4910
ENSG00000005020.13	SKAP2	protein_coding	1290	628	662	15.1757	4.6710	4.7008
ENSG00000005022.6	SLC25A5	protein_coding	8025	4654	4602	325.4760	100.1798	100.8199
ENSG00000005059.16	MCUB	protein_coding	294	154	160	5.2157	1.6054	1.6156
ENSG00000005073.6	HOXA11	protein_coding	3	2	1	0.0709	0.0218	0.0220
ENSG00000005075.15	POLR2J	protein_coding	2469	1255	1254	114.9175	35.3710	35.5970
ENSG00000005100.13	DHX33	protein_coding	725	369	356	7.8984	2.4311	2.4466
ENSG00000005102.14	MEOX1	protein_coding	28	12	16	0.6604	0.2033	0.2046
ENSG00000005108.16	THSD7A	protein_coding	1008	527	545	5.8211	1.7917	1.8031
ENSG00000005156.12	LIG3	protein_coding	2535	2598	2601	12.3925	3.8143	3.8387
ENSG00000005175.10	RPAP3	protein_coding	1122	547	575	13.2265	4.0710	4.0970
ENSG00000005187.12	ACSM3	protein_coding	1800	1213	1197	15.1160	4.6526	4.6824
ENSG00000005189.20	REXO5	protein_coding	206	104	109	3.1603	0.9727	0.9789
ENSG00000005194.15	CIAPIN1	protein_coding	3261	1662	1599	60.7929	18.7117	18.8313
ENSG00000005206.17	SPPL2B	protein_coding	3392	1669	1723	28.8347	8.8752	8.9319
ENSG00000005238.20	FAM214B	protein_coding	1229	627	602	12.1584	3.7423	3.7662
ENSG00000005243.10	COPZ2	protein_coding	965	487	478	32.6152	10.0388	10.1029
ENSG00000005249.13	PRKAR2B	protein_coding	95	44	51	1.4058	0.4327	0.4355
ENSG00000005302.19	MSL3	protein_coding	1514	751	763	9.7632	3.0051	3.0243
ENSG00000005339.15	CREBBP	protein_coding	8140	4039	4103	33.1654	10.2081	10.2734
ENSG00000005379.17	TSPOAP1	protein_coding	2425	1204	1224	13.4286	4.1333	4.1597
ENSG00000005381.8	MPO	protein_coding	12	6	6	0.2146	0.0660	0.0665
ENSG00000005421.9	PON1	protein_coding	1977	1018	959	46.9266	14.4438	14.5361
ENSG00000005436.14	GCFC2	protein_coding	923	642	688	10.6575	3.2803	3.3013
ENSG00000005448.17	WDR54	protein_coding	884	434	484	19.5482	6.0168	6.0553
ENSG00000005469.12	CROT	protein_coding	1336	680	656	16.8685	5.1920	5.2252
ENSG00000005471.19	ABCB4	protein_coding	1821	910	911	14.8610	4.5741	4.6034
ENSG00000005483.21	KMT2E	protein_coding	3449	1900	1768	21.8634	6.7294	6.7724
ENSG00000005486.17	RHBDD2	protein_coding	4156	2010	2147	109.6685	33.7554	33.9711
ENSG00000005513.10	SOX8	protein_coding	28	8	21	0.3951	0.1216	0.1224
ENSG00000005700.15	IBTK	protein_coding	4109	2034	2075	29.7217	9.1482	9.2066
ENSG00000005801.18	ZNF195	protein_coding	2133	1066	1067	11.4869	3.5356	3.5582
ENSG00000005810.18	MYCBP2	protein_coding	3465	2033	1994	13.6691	4.2073	4.2342
ENSG00000005812.11	FBXL3	protein_coding	2417	2142	2103	21.5424	6.6306	6.6730
ENSG00000005844.19	ITGAL	protein_coding	1505	798	848	9.6225	2.9618	2.9807
ENSG00000005882.12	PDK2	protein_coding	2338	2675	2683	26.9514	8.2955	8.3485
ENSG00000005884.18	ITGA3	protein_coding	14717	7394	7323	94.6910	29.1454	29.3316
ENSG00000005889.16	ZFX	protein_coding	3273	1656	1618	22.8416	7.0305	7.0754
ENSG00000005893.16	LAMP2	protein_coding	27679	13936	13743	185.6274	57.1351	57.5002
ENSG00000005961.19	ITGA2B	protein_coding	24	16	8	0.2658	0.0818	0.0823
ENSG00000005981.13	ASB4	protein_coding	26	8	18	0.3560	0.1096	0.1103
ENSG00000006007.12	GDE1	protein_coding	1386	957	953	19.9115	6.1286	6.1678
ENSG00000006015.18	REX1BD	protein_coding	2094	1056	1039	39.1762	12.0582	12.1353
ENSG00000006016.11	CRLF1	protein_coding	98	150	168	2.0831	0.6412	0.6453
ENSG00000006025.12	OSBPL7	protein_coding	845	424	421	8.1089	2.4959	2.5118
ENSG00000006042.12	TMEM98	protein_coding	9597	4817	4780	116.6873	35.9157	36.1452
ENSG00000006047.13	YBX2	protein_coding	374	199	175	5.0933	1.5677	1.5777
ENSG00000006059.4	KRT33A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006062.17	MAP3K14	protein_coding	2133	1483	1519	23.7337	7.3051	7.3518
ENSG00000006071.15	ABCC8	protein_coding	47	24	23	0.2355	0.0725	0.0729
ENSG00000006116.4	CACNG3	protein_coding	1	1	0	0.0329	0.0101	0.0102
ENSG00000006118.15	TMEM132A	protein_coding	3166	1724	1652	27.4500	8.4490	8.5029
ENSG00000006125.18	AP2B1	protein_coding	9955	5004	5021	82.7078	25.4570	25.6197
ENSG00000006128.12	TAC1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006194.10	ZNF263	protein_coding	3453	1939	1825	34.0108	10.4684	10.5352
ENSG00000006210.7	CX3CL1	protein_coding	2373	1177	1196	25.1105	7.7289	7.7783
ENSG00000006282.21	SPATA20	protein_coding	4353	2213	2140	51.4394	15.8328	15.9339
ENSG00000006283.18	CACNA1G	protein_coding	2	3	0	0.0125	0.0039	0.0039
ENSG00000006327.14	TNFRSF12A	protein_coding	9687	4796	4895	339.2188	104.4098	105.0769
ENSG00000006377.11	DLX6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006432.15	MAP3K9	protein_coding	612	298	314	3.1162	0.9591	0.9653
ENSG00000006451.8	RALA	protein_coding	2662	1332	1331	46.9084	14.4382	14.5304
ENSG00000006453.14	BAIAP2L1	protein_coding	3684	2576	2420	48.1933	14.8336	14.9284
ENSG00000006459.11	KDM7A	protein_coding	1346	689	657	9.0519	2.7861	2.8039
ENSG00000006468.14	ETV1	protein_coding	476	238	238	3.1222	0.9610	0.9671
ENSG00000006530.18	AGK	protein_coding	1940	1210	1235	11.4378	3.5205	3.5430
ENSG00000006534.16	ALDH3B1	protein_coding	756	360	397	7.1957	2.2148	2.2290
ENSG00000006555.11	TTC22	protein_coding	2531	1266	1266	26.1207	8.0398	8.0912
ENSG00000006576.16	PHTF2	protein_coding	1256	637	619	9.1618	2.8199	2.8380
ENSG00000006606.9	CCL26	protein_coding	45	16	29	4.0370	1.2426	1.2505
ENSG00000006607.14	FARP2	protein_coding	1437	842	831	6.3063	1.9410	1.9534
ENSG00000006611.17	USH1C	protein_coding	3754	1843	1911	48.2779	14.8597	14.9546
ENSG00000006625.18	GGCT	protein_coding	704	344	360	27.8541	8.5733	8.6281
ENSG00000006634.8	DBF4	protein_coding	366	197	196	5.0234	1.5462	1.5561
ENSG00000006638.13	TBXA2R	protein_coding	306	138	170	6.8265	2.1012	2.1146
ENSG00000006652.15	IFRD1	protein_coding	654	333	321	5.2197	1.6066	1.6169
ENSG00000006659.13	LGALS14	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006695.12	COX10	protein_coding	460	211	249	4.2941	1.3217	1.3301
ENSG00000006704.11	GTF2IRD1	protein_coding	939	467	472	9.1122	2.8047	2.8226
ENSG00000006712.15	PAF1	protein_coding	6063	3209	3154	134.1674	41.2960	41.5599
ENSG00000006715.16	VPS41	protein_coding	3348	1751	1597	27.2380	8.3837	8.4373
ENSG00000006740.17	ARHGAP44	protein_coding	79	69	50	0.5345	0.1645	0.1656
ENSG00000006744.19	ELAC2	protein_coding	2391	1201	1198	21.5358	6.6286	6.6710
ENSG00000006747.15	SCIN	protein_coding	29	18	15	0.1573	0.0484	0.0487
ENSG00000006756.16	ARSD	protein_coding	1713	1076	1111	15.3764	4.7328	4.7630
ENSG00000006757.12	PNPLA4	protein_coding	1732	885	847	32.0236	9.8567	9.9197
ENSG00000006788.14	MYH13	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000006831.10	ADIPOR2	protein_coding	8176	4107	4070	88.4305	27.2184	27.3924
ENSG00000006837.12	CDKL3	protein_coding	14	8	6	0.2804	0.0863	0.0869
ENSG00000007001.13	UPP2	protein_coding	36	18	18	0.7678	0.2363	0.2378
ENSG00000007038.11	PRSS21	protein_coding	4	2	2	0.1283	0.0395	0.0397
ENSG00000007047.15	MARK4	protein_coding	5559	2732	2828	52.6730	16.2125	16.3161
ENSG00000007062.12	PROM1	protein_coding	381	195	186	3.2223	0.9918	0.9981
ENSG00000007080.11	CCDC124	protein_coding	3638	1813	1828	138.1330	42.5166	42.7883
ENSG00000007129.18	CEACAM21	protein_coding	76	37	39	2.4244	0.7462	0.7510
ENSG00000007168.14	PAFAH1B1	protein_coding	2512	1511	1550	11.5043	3.5409	3.5636
ENSG00000007171.18	NOS2	protein_coding	101	60	42	1.4480	0.4457	0.4485
ENSG00000007174.18	DNAH9	protein_coding	3	2	1	0.0112	0.0034	0.0035
ENSG00000007202.15	KIAA0100	protein_coding	6208	4976	4849	42.4092	13.0533	13.1367
ENSG00000007216.15	SLC13A2	protein_coding	407	213	194	7.9567	2.4490	2.4647
ENSG00000007237.19	GAS7	protein_coding	202	102	100	1.2541	0.3860	0.3885
ENSG00000007255.10	TRAPPC6A	protein_coding	1560	772	790	105.4502	32.4570	32.6644
ENSG00000007264.15	MATK	protein_coding	70	28	42	1.0669	0.3284	0.3305
ENSG00000007306.15	CEACAM7	protein_coding	69	36	33	1.6403	0.5049	0.5081
ENSG00000007312.13	CD79B	protein_coding	169	82	87	5.1690	1.5910	1.6011
ENSG00000007314.12	SCN4A	protein_coding	147	85	62	1.1247	0.3462	0.3484
ENSG00000007341.19	ST7L	protein_coding	700	709	727	5.4449	1.6759	1.6866
ENSG00000007350.17	TKTL1	protein_coding	73	39	35	1.3057	0.4019	0.4045
ENSG00000007372.24	PAX6	protein_coding	327	272	313	0.9992	0.3076	0.3095
ENSG00000007376.8	RPUSD1	protein_coding	1685	844	861	38.3779	11.8125	11.8880
ENSG00000007384.15	RHBDF1	protein_coding	3322	1649	1673	42.6352	13.1229	13.2068
ENSG00000007392.17	LUC7L	protein_coding	3333	1666	1669	34.0355	10.4760	10.5429
ENSG00000007402.12	CACNA2D2	protein_coding	48	42	65	0.4652	0.1432	0.1441
ENSG00000007516.14	BAIAP3	protein_coding	2697	2124	2020	27.8429	8.5699	8.6247
ENSG00000007520.4	TSR3	protein_coding	2439	1914	1971	127.1249	39.1284	39.3784
ENSG00000007541.17	PIGQ	protein_coding	2911	1427	1484	23.3693	7.1929	7.2389
ENSG00000007545.16	CRAMP1	protein_coding	1514	748	792	11.1079	3.4190	3.4408
ENSG00000007866.22	TEAD3	protein_coding	1344	671	673	27.8001	8.5567	8.6114
ENSG00000007908.16	SELE	protein_coding	80	48	32	1.1002	0.3386	0.3408
ENSG00000007923.16	DNAJC11	protein_coding	1569	1683	1677	19.4674	5.9920	6.0302
ENSG00000007933.13	FMO3	protein_coding	6830	3547	3284	125.2544	38.5526	38.7990
ENSG00000007944.15	MYLIP	protein_coding	781	403	378	16.0337	4.9351	4.9666
ENSG00000007952.18	NOX1	protein_coding	50	27	23	1.2400	0.3817	0.3841
ENSG00000007968.7	E2F2	protein_coding	274	133	141	3.1638	0.9738	0.9800
ENSG00000008018.9	PSMB1	protein_coding	7719	3824	3896	219.3856	67.5257	67.9572
ENSG00000008056.14	SYN1	protein_coding	77	82	74	1.3009	0.4004	0.4030
ENSG00000008083.14	JARID2	protein_coding	1653	871	782	16.6961	5.1390	5.1718
ENSG00000008086.13	CDKL5	protein_coding	1037	540	523	3.4320	1.0564	1.0631
ENSG00000008118.10	CAMK1G	protein_coding	9	4	5	0.1706	0.0525	0.0528
ENSG00000008128.23	CDK11A	protein_coding	124	61	68	1.5379	0.4734	0.4764
ENSG00000008130.15	NADK	protein_coding	3420	1675	1747	38.7236	11.9189	11.9951
ENSG00000008196.13	TFAP2B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008197.5	TFAP2D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008226.20	DLEC1	protein_coding	46	1274	1229	0.3479	0.1071	0.1078
ENSG00000008256.16	CYTH3	protein_coding	2215	1121	1095	24.0520	7.4031	7.4504
ENSG00000008277.14	ADAM22	protein_coding	283	155	128	1.4631	0.4503	0.4532
ENSG00000008282.9	SYPL1	protein_coding	6061	2960	3101	137.3521	42.2763	42.5464
ENSG00000008283.16	CYB561	protein_coding	2141	1047	1094	25.4961	7.8476	7.8977
ENSG00000008294.21	SPAG9	protein_coding	8018	4117	3901	42.2592	13.0072	13.0903
ENSG00000008300.17	CELSR3	protein_coding	1731	893	838	7.8823	2.4261	2.4416
ENSG00000008311.15	AASS	protein_coding	1618	855	763	15.3126	4.7131	4.7432
ENSG00000008323.15	PLEKHG6	protein_coding	1202	630	572	17.7950	5.4772	5.5122
ENSG00000008324.12	SS18L2	protein_coding	957	516	493	19.3571	5.9580	5.9961
ENSG00000008382.16	MPND	protein_coding	756	763	774	23.2693	7.1622	7.2079
ENSG00000008394.13	MGST1	protein_coding	4769	2314	2455	40.4204	12.4412	12.5207
ENSG00000008405.12	CRY1	protein_coding	1430	743	742	18.8595	5.8049	5.8420
ENSG00000008438.5	PGLYRP1	protein_coding	3	1	2	0.2672	0.0823	0.0828
ENSG00000008441.18	NFIX	protein_coding	5928	2931	2998	58.0984	17.8824	17.9966
ENSG00000008513.16	ST3GAL1	protein_coding	3459	1736	1723	24.6441	7.5853	7.6338
ENSG00000008516.17	MMP25	protein_coding	100	119	108	1.4853	0.4572	0.4601
ENSG00000008517.18	IL32	protein_coding	7223	3613	3610	141.9555	43.6932	43.9723
ENSG00000008710.20	PKD1	protein_coding	3672	2733	2743	12.4950	3.8459	3.8705
ENSG00000008735.14	MAPK8IP2	protein_coding	380	186	195	4.1370	1.2733	1.2815
ENSG00000008838.20	MED24	protein_coding	8200	4134	4068	74.2821	22.8636	23.0097
ENSG00000008853.17	RHOBTB2	protein_coding	464	360	364	4.4264	1.3624	1.3711
ENSG00000008869.12	HEATR5B	protein_coding	1958	955	1003	14.9898	4.6138	4.6433
ENSG00000008952.17	SEC62	protein_coding	5727	2908	2820	45.5583	14.0226	14.1122
ENSG00000008988.11	RPS20	protein_coding	69213	35062	34151	645.2443	198.6028	199.8718
ENSG00000009307.16	CSDE1	protein_coding	31352	15926	15426	342.2095	105.3303	106.0033
ENSG00000009335.18	UBE3C	protein_coding	4119	2050	2069	28.1904	8.6768	8.7323
ENSG00000009413.16	REV3L	protein_coding	1097	700	674	5.5682	1.7139	1.7248
ENSG00000009694.13	TENM1	protein_coding	100	52	48	0.4890	0.1505	0.1515
ENSG00000009709.12	PAX7	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000009724.17	MASP2	protein_coding	2450	1385	1322	36.2967	11.1719	11.2433
ENSG00000009765.15	IYD	protein_coding	176	84	94	1.0712	0.3297	0.3318
ENSG00000009780.16	FAM76A	protein_coding	1003	508	496	15.6343	4.8122	4.8429
ENSG00000009790.15	TRAF3IP3	protein_coding	207	279	269	1.6845	0.5185	0.5218
ENSG00000009830.12	POMT2	protein_coding	1805	884	921	11.3757	3.5014	3.5237
ENSG00000009844.16	VTA1	protein_coding	1883	981	902	16.3620	5.0362	5.0683
ENSG00000009950.16	MLXIPL	protein_coding	8624	4204	4421	112.9579	34.7679	34.9900
ENSG00000009954.11	BAZ1B	protein_coding	4828	2445	2383	43.1288	13.2748	13.3596
ENSG00000010017.13	RANBP9	protein_coding	1702	1305	1125	29.6685	9.1318	9.1902
ENSG00000010030.14	ETV7	protein_coding	240	122	118	6.3758	1.9624	1.9750
ENSG00000010072.16	SPRTN	protein_coding	693	395	364	7.4002	2.2777	2.2923
ENSG00000010165.20	EEF1AKNMT	protein_coding	4473	2176	2297	73.6361	22.6648	22.8096
ENSG00000010219.13	DYRK4	protein_coding	491	258	233	4.3899	1.3512	1.3598
ENSG00000010244.19	ZNF207	protein_coding	8102	3990	4112	32.3032	9.9427	10.0063
ENSG00000010256.11	UQCRC1	protein_coding	8973	4429	4544	176.6239	54.3639	54.7113
ENSG00000010270.14	STARD3NL	protein_coding	865	427	439	12.6164	3.8833	3.9081
ENSG00000010278.15	CD9	protein_coding	1407	700	707	15.2231	4.6856	4.7155
ENSG00000010282.15	HHATL	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000010292.13	NCAPD2	protein_coding	6900	3527	3716	67.2588	20.7019	20.8342
ENSG00000010295.20	IFFO1	protein_coding	2584	1346	1241	32.9557	10.1436	10.2084
ENSG00000010310.9	GIPR	protein_coding	156	76	80	1.9409	0.5974	0.6012
ENSG00000010318.21	PHF7	protein_coding	281	141	140	5.2681	1.6215	1.6319
ENSG00000010319.7	SEMA3G	protein_coding	1591	795	796	19.8811	6.1193	6.1584
ENSG00000010322.16	NISCH	protein_coding	7481	3774	3708	52.0643	16.0251	16.1275
ENSG00000010327.10	STAB1	protein_coding	4073	2516	2518	24.2608	7.4673	7.5151
ENSG00000010361.14	FUZ	protein_coding	573	1042	1021	12.2376	3.7667	3.7907
ENSG00000010379.16	SLC6A13	protein_coding	22	10	12	0.3270	0.1007	0.1013
ENSG00000010404.18	IDS	protein_coding	118	48	70	0.8007	0.2465	0.2480
ENSG00000010438.17	PRSS3	protein_coding	12	9	6	0.5311	0.1635	0.1645
ENSG00000010539.12	ZNF200	protein_coding	602	315	331	5.0636	1.5585	1.5685
ENSG00000010610.10	CD4	protein_coding	2080	1034	1046	28.7865	8.8603	8.9169
ENSG00000010626.15	LRRC23	protein_coding	242	113	130	5.0008	1.5392	1.5490
ENSG00000010671.16	BTK	protein_coding	142	80	62	1.9575	0.6025	0.6064
ENSG00000010704.18	HFE	protein_coding	504	257	247	5.6010	1.7240	1.7350
ENSG00000010803.16	SCMH1	protein_coding	1755	979	1010	24.8894	7.6608	7.7098
ENSG00000010810.17	FYN	protein_coding	938	482	456	7.9823	2.4569	2.4726
ENSG00000010818.10	HIVEP2	protein_coding	1817	986	992	10.7549	3.3103	3.3314
ENSG00000010932.17	FMO1	protein_coding	3168	1610	1561	55.4684	17.0729	17.1820
ENSG00000011007.12	ELOA	protein_coding	2905	1861	1826	33.9845	10.4603	10.5271
ENSG00000011009.11	LYPLA2	protein_coding	6524	3248	3277	203.5879	62.6633	63.0637
ENSG00000011021.23	CLCN6	protein_coding	1801	918	908	13.8975	4.2776	4.3049
ENSG00000011028.14	MRC2	protein_coding	1078	594	563	10.3151	3.1749	3.1952
ENSG00000011052.21	NME1-NME2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011083.9	SLC6A7	protein_coding	4	1	3	0.0590	0.0182	0.0183
ENSG00000011105.14	TSPAN9	protein_coding	4682	2318	2364	42.7634	13.1623	13.2464
ENSG00000011114.15	BTBD7	protein_coding	1972	1016	956	10.9740	3.3778	3.3993
ENSG00000011132.12	APBA3	protein_coding	970	528	525	10.9320	3.3648	3.3863
ENSG00000011143.19	MKS1	protein_coding	1565	830	862	8.7462	2.6920	2.7092
ENSG00000011198.10	ABHD5	protein_coding	864	415	451	7.2278	2.2247	2.2389
ENSG00000011201.12	ANOS1	protein_coding	110	52	58	0.9796	0.3015	0.3034
ENSG00000011243.18	AKAP8L	protein_coding	2415	2387	2342	29.9877	9.2301	9.2890
ENSG00000011258.16	MBTD1	protein_coding	2873	1490	1383	25.2217	7.7631	7.8127
ENSG00000011260.14	UTP18	protein_coding	1962	1010	952	45.7780	14.0902	14.1803
ENSG00000011275.19	RNF216	protein_coding	2849	1437	1412	23.7168	7.2999	7.3466
ENSG00000011295.16	TTC19	protein_coding	1038	572	488	10.8133	3.3283	3.3496
ENSG00000011304.22	PTBP1	protein_coding	20282	9996	10288	170.0746	52.3481	52.6826
ENSG00000011332.19	DPF1	protein_coding	12	5	7	0.1577	0.0485	0.0488
ENSG00000011347.10	SYT7	protein_coding	284	128	156	2.3717	0.7300	0.7347
ENSG00000011376.12	LARS2	protein_coding	1419	729	690	7.2131	2.2201	2.2343
ENSG00000011405.13	PIK3C2A	protein_coding	3311	1743	1569	22.6875	6.9831	7.0277
ENSG00000011422.12	PLAUR	protein_coding	448	226	222	6.3393	1.9512	1.9637
ENSG00000011426.11	ANLN	protein_coding	1128	592	554	11.8626	3.6512	3.6746
ENSG00000011451.21	WIZ	protein_coding	3777	1848	1930	23.7327	7.3048	7.3515
ENSG00000011454.18	RABGAP1	protein_coding	3594	1814	1784	29.6061	9.1126	9.1708
ENSG00000011465.18	DCN	protein_coding	8086	4141	3945	39.4067	12.1292	12.2067
ENSG00000011478.13	QPCTL	protein_coding	2650	1305	1364	59.1605	18.2093	18.3256
ENSG00000011485.15	PPP5C	protein_coding	8069	4594	4579	71.7859	22.0953	22.2365
ENSG00000011523.14	CEP68	protein_coding	1402	857	850	10.2540	3.1561	3.1763
